"filename", "language", "Properties", "Markdown", "HTML", "JSON", "JavaScript", "Vue", "SCSS", "CSS", "XML", "comment", "blank", "total"
"/Users/sunshine/git/nrcp/bms/src/components/layout/components/index.js", "JavaScript", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"/Users/sunshine/git/nrcp/bms/src/components/layout/mixin/ResizeHandler.js", "JavaScript", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 4, 42
"/Users/sunshine/git/nrcp/bms/src/components/menus.js", "JavaScript", 0, 0, 0, 0, 118, 0, 0, 0, 0, 1, 1, 120
"/Users/sunshine/git/nrcp/bms/src/components/redirect/index.vue", "Vue", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 1, 13
"/Users/sunshine/git/nrcp/bms/src/directives/index.js", "JavaScript", 0, 0, 0, 0, 112, 0, 0, 0, 0, 165, 16, 293
"/Users/sunshine/git/nrcp/bms/src/main.js", "JavaScript", 0, 0, 0, 0, 58, 0, 0, 0, 0, 23, 27, 108
"/Users/sunshine/git/nrcp/bms/src/mixins/anotherAuth.js", "JavaScript", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 2, 18
"/Users/sunshine/git/nrcp/bms/src/router/apply.js", "JavaScript", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 1, 24
"/Users/sunshine/git/nrcp/bms/src/router/client.js", "JavaScript", 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 1, 82
"/Users/sunshine/git/nrcp/bms/src/router/datum.js", "JavaScript", 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 1, 53
"/Users/sunshine/git/nrcp/bms/src/router/demo.js", "JavaScript", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 1, 61
"/Users/sunshine/git/nrcp/bms/src/router/finance.js", "JavaScript", 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 1, 83
"/Users/sunshine/git/nrcp/bms/src/router/goods.js", "JavaScript", 0, 0, 0, 0, 54, 0, 0, 0, 0, 18, 1, 73
"/Users/sunshine/git/nrcp/bms/src/router/index.js", "JavaScript", 0, 0, 0, 0, 75, 0, 0, 0, 0, 3, 6, 84
"/Users/sunshine/git/nrcp/bms/src/router/intelligentOperation.js", "JavaScript", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 2, 61
"/Users/sunshine/git/nrcp/bms/src/router/order.js", "JavaScript", 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 1, 180
"/Users/sunshine/git/nrcp/bms/src/router/profile.js", "JavaScript", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 1, 45
"/Users/sunshine/git/nrcp/bms/src/router/set.js", "JavaScript", 0, 0, 0, 0, 92, 0, 0, 0, 0, 19, 1, 112
"/Users/sunshine/git/nrcp/bms/src/router/shop.js", "JavaScript", 0, 0, 0, 0, 112, 0, 0, 0, 0, 116, 17, 245
"/Users/sunshine/git/nrcp/bms/src/store/getters.js", "JavaScript", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 4, 24
"/Users/sunshine/git/nrcp/bms/src/store/index.js", "JavaScript", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 4, 36
"/Users/sunshine/git/nrcp/bms/src/store/modules/app.js", "JavaScript", 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 3, 68
"/Users/sunshine/git/nrcp/bms/src/store/modules/client.js", "JavaScript", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"/Users/sunshine/git/nrcp/bms/src/store/modules/data.js", "JavaScript", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"/Users/sunshine/git/nrcp/bms/src/store/modules/decorate.js", "JavaScript", 0, 0, 0, 0, 80, 0, 0, 0, 0, 18, 21, 119
"/Users/sunshine/git/nrcp/bms/src/store/modules/menu.js", "JavaScript", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"/Users/sunshine/git/nrcp/bms/src/store/modules/permission.js", "JavaScript", 0, 0, 0, 0, 106, 0, 0, 0, 0, 14, 14, 134
"/Users/sunshine/git/nrcp/bms/src/store/modules/set.js", "JavaScript", 0, 0, 0, 0, 29, 0, 0, 0, 0, 1, 5, 35
"/Users/sunshine/git/nrcp/bms/src/store/modules/shop.js", "JavaScript", 0, 0, 0, 0, 46, 0, 0, 0, 0, 3, 5, 54
"/Users/sunshine/git/nrcp/bms/src/store/modules/tagsView.js", "JavaScript", 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 11, 163
"/Users/sunshine/git/nrcp/bms/src/store/modules/user.js", "JavaScript", 0, 0, 0, 0, 94, 0, 0, 0, 0, 28, 10, 132
"/Users/sunshine/git/nrcp/bms/src/styles/animate.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 3057, 0, 11, 557, 3625
"/Users/sunshine/git/nrcp/bms/src/styles/decorate/iconfont.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 6, 31
"/Users/sunshine/git/nrcp/bms/src/styles/decorate/publicStyle.scss", "SCSS", 0, 0, 0, 0, 0, 0, 110, 0, 0, 16, 10, 136
"/Users/sunshine/git/nrcp/bms/src/styles/element-ui.scss", "SCSS", 0, 0, 0, 0, 0, 0, 50, 0, 0, 1, 6, 57
"/Users/sunshine/git/nrcp/bms/src/styles/index.scss", "SCSS", 0, 0, 0, 0, 0, 0, 765, 0, 0, 46, 67, 878
"/Users/sunshine/git/nrcp/bms/src/styles/mixin.scss", "SCSS", 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 6, 67
"/Users/sunshine/git/nrcp/bms/src/styles/shopStyle.scss", "SCSS", 0, 0, 0, 0, 0, 0, 534, 0, 0, 22, 76, 632
"/Users/sunshine/git/nrcp/bms/src/styles/sidebar-righter.scss", "SCSS", 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 1, 13
"/Users/sunshine/git/nrcp/bms/src/styles/sidebar.scss", "SCSS", 0, 0, 0, 0, 0, 0, 155, 0, 0, 10, 3, 168
"/Users/sunshine/git/nrcp/bms/src/styles/transition.scss", "SCSS", 0, 0, 0, 0, 0, 0, 35, 0, 0, 4, 9, 48
"/Users/sunshine/git/nrcp/bms/src/styles/variables.scss", "SCSS", 0, 0, 0, 0, 0, 0, 30, 0, 0, 23, 26, 79
"/Users/sunshine/git/nrcp/bms/src/system/appConfig.js", "JavaScript", 0, 0, 0, 0, 15, 0, 0, 0, 0, 1, 0, 16
"/Users/sunshine/git/nrcp/bms/src/system/auth.js", "JavaScript", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 8, 20
"/Users/sunshine/git/nrcp/bms/src/system/constant/client.js", "JavaScript", 0, 0, 0, 0, 16, 0, 0, 0, 0, 4, 0, 20
"/Users/sunshine/git/nrcp/bms/src/system/constant/datum.js", "JavaScript", 0, 0, 0, 0, 154, 0, 0, 0, 0, 6, 0, 160
"/Users/sunshine/git/nrcp/bms/src/system/constant/finance.js", "JavaScript", 0, 0, 0, 0, 117, 0, 0, 0, 0, 19, 0, 136
"/Users/sunshine/git/nrcp/bms/src/system/constant/order.js", "JavaScript", 0, 0, 0, 0, 75, 0, 0, 0, 0, 17, 1, 93
"/Users/sunshine/git/nrcp/bms/src/system/constant/profile.js", "JavaScript", 0, 0, 0, 0, 168, 0, 0, 0, 0, 11, 0, 179
"/Users/sunshine/git/nrcp/bms/src/system/constant/set.js", "JavaScript", 0, 0, 0, 0, 535, 0, 0, 0, 0, 0, 6, 541
"/Users/sunshine/git/nrcp/bms/src/system/constant/wx.js", "JavaScript", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 1, 25
"/Users/sunshine/git/nrcp/bms/src/system/permission.js", "JavaScript", 0, 0, 0, 0, 69, 0, 0, 0, 0, 13, 9, 91
"/Users/sunshine/git/nrcp/bms/src/system/request.js", "JavaScript", 0, 0, 0, 0, 200, 0, 0, 0, 0, 16, 16, 232
"/Users/sunshine/git/nrcp/bms/src/system/websocket.js", "JavaScript", 0, 0, 0, 0, 81, 0, 0, 0, 0, 7, 14, 102
"/Users/sunshine/git/nrcp/bms/src/utils/base.js", "JavaScript", 0, 0, 0, 0, 164, 0, 0, 0, 0, 53, 29, 246
"/Users/sunshine/git/nrcp/bms/src/utils/confirm.js", "JavaScript", 0, 0, 0, 0, 42, 0, 0, 0, 0, 1, 4, 47
"/Users/sunshine/git/nrcp/bms/src/utils/dateTime.js", "JavaScript", 0, 0, 0, 0, 193, 0, 0, 0, 0, 55, 21, 269
"/Users/sunshine/git/nrcp/bms/src/utils/eventHub.js", "JavaScript", 0, 0, 0, 0, 11, 0, 0, 0, 0, 5, 1, 17
"/Users/sunshine/git/nrcp/bms/src/utils/index.js", "JavaScript", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 2, 16
"/Users/sunshine/git/nrcp/bms/src/utils/listManager.js", "JavaScript", 0, 0, 0, 0, 129, 0, 0, 0, 0, 84, 25, 238
"/Users/sunshine/git/nrcp/bms/src/utils/security.js", "JavaScript", 0, 0, 0, 0, 43, 0, 0, 0, 0, 22, 6, 71
"/Users/sunshine/git/nrcp/bms/src/utils/transform.js", "JavaScript", 0, 0, 0, 0, 57, 0, 0, 0, 0, 23, 8, 88
"/Users/sunshine/git/nrcp/bms/src/utils/validate.js", "JavaScript", 0, 0, 0, 0, 32, 0, 0, 0, 0, 10, 9, 51
"/Users/sunshine/git/nrcp/bms/src/views/apply/index.vue", "Vue", 0, 0, 0, 0, 0, 101, 0, 0, 0, 8, 8, 117
"/Users/sunshine/git/nrcp/bms/src/views/client/allClient.vue", "Vue", 0, 0, 0, 0, 0, 605, 0, 0, 0, 6, 4, 615
"/Users/sunshine/git/nrcp/bms/src/views/client/batchLead.vue", "Vue", 0, 0, 0, 0, 0, 559, 0, 0, 0, 2, 3, 564
"/Users/sunshine/git/nrcp/bms/src/views/client/cardManage.vue", "Vue", 0, 0, 0, 0, 0, 248, 0, 0, 0, 1, 3, 252
"/Users/sunshine/git/nrcp/bms/src/views/client/clientImport.vue", "Vue", 0, 0, 0, 0, 0, 269, 0, 0, 0, 8, 2, 279
"/Users/sunshine/git/nrcp/bms/src/views/client/clientInfo.vue", "Vue", 0, 0, 0, 0, 0, 633, 0, 0, 0, 0, 3, 636
"/Users/sunshine/git/nrcp/bms/src/views/client/clientLabel.vue", "Vue", 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 2, 93
"/Users/sunshine/git/nrcp/bms/src/views/client/clientLevel.vue", "Vue", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 2, 54
"/Users/sunshine/git/nrcp/bms/src/views/client/components/allClient/acTable.vue", "Vue", 0, 0, 0, 0, 0, 380, 0, 0, 0, 7, 2, 389
"/Users/sunshine/git/nrcp/bms/src/views/client/components/cardManage/cdTable.vue", "Vue", 0, 0, 0, 0, 0, 160, 0, 0, 0, 2, 5, 167
"/Users/sunshine/git/nrcp/bms/src/views/client/components/cardManage/lkTable.vue", "Vue", 0, 0, 0, 0, 0, 121, 0, 0, 0, 2, 4, 127
"/Users/sunshine/git/nrcp/bms/src/views/client/components/clientImport/ciTable.vue", "Vue", 0, 0, 0, 0, 0, 167, 0, 0, 0, 1, 4, 172
"/Users/sunshine/git/nrcp/bms/src/views/client/components/clientLabel/clTable.vue", "Vue", 0, 0, 0, 0, 0, 212, 0, 0, 0, 1, 2, 215
"/Users/sunshine/git/nrcp/bms/src/views/client/components/clientLevel/cvTable.vue", "Vue", 0, 0, 0, 0, 0, 213, 0, 0, 0, 1, 4, 218
"/Users/sunshine/git/nrcp/bms/src/views/client/components/creditsManage/cmTable.vue", "Vue", 0, 0, 0, 0, 0, 178, 0, 0, 0, 5, 5, 188
"/Users/sunshine/git/nrcp/bms/src/views/client/createCard.vue", "Vue", 0, 0, 0, 0, 0, 1101, 0, 0, 0, 8, 3, 1112
"/Users/sunshine/git/nrcp/bms/src/views/client/creditsManage.vue", "Vue", 0, 0, 0, 0, 0, 270, 0, 0, 0, 9, 3, 282
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/allClient/addBlackDialog.vue", "Vue", 0, 0, 0, 0, 0, 595, 0, 0, 0, 10, 4, 609
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/allClient/addTagDialog.vue", "Vue", 0, 0, 0, 0, 0, 132, 0, 0, 0, 0, 4, 136
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/allClient/batchAddBlackDialog.vue", "Vue", 0, 0, 0, 0, 0, 311, 0, 0, 0, 4, 4, 319
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/allClient/batchAddTagDialog.vue", "Vue", 0, 0, 0, 0, 0, 132, 0, 0, 0, 0, 5, 137
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/allClient/batchDeleteUserDialog.vue", "Vue", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 6, 80
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/allClient/batchRemoveBlackDialog.vue", "Vue", 0, 0, 0, 0, 0, 76, 0, 0, 0, 2, 5, 83
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/allClient/deleteUserDialog.vue", "Vue", 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 5, 73
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/allClient/removeBlackDialog.vue", "Vue", 0, 0, 0, 0, 0, 105, 0, 0, 0, 2, 4, 111
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/batchLead/chooseProductDialog.vue", "Vue", 0, 0, 0, 0, 0, 342, 0, 0, 0, 2, 3, 347
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/cdTable/sendCardDialog.vue", "Vue", 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 5, 157
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/clientImport/addChannelDialog.vue", "Vue", 0, 0, 0, 0, 0, 92, 0, 0, 0, 1, 5, 98
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/clientImport/batchAddTagDialog.vue", "Vue", 0, 0, 0, 0, 0, 127, 0, 0, 0, 4, 5, 136
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/clientImport/changeIdentityDialog.vue", "Vue", 0, 0, 0, 0, 0, 113, 0, 0, 0, 4, 5, 122
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/clientInfo/addBlackDialog.vue", "Vue", 0, 0, 0, 0, 0, 604, 0, 0, 0, 5, 4, 613
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/clientInfo/addTagDialog.vue", "Vue", 0, 0, 0, 0, 0, 129, 0, 0, 0, 0, 5, 134
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/clientInfo/adjustBalanceDialog.vue", "Vue", 0, 0, 0, 0, 0, 155, 0, 0, 0, 0, 3, 158
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/clientInfo/adjustCreditDialog.vue", "Vue", 0, 0, 0, 0, 0, 182, 0, 0, 0, 0, 3, 185
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/clientInfo/balanceListDialog.vue", "Vue", 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 3, 123
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/clientInfo/changeCardDialog.vue", "Vue", 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 4, 142
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/clientInfo/changeIdentityDialog.vue", "Vue", 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 4, 121
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/clientInfo/discountCouponDialog.vue", "Vue", 0, 0, 0, 0, 0, 201, 0, 0, 0, 0, 1, 202
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/clientInfo/issueCodeDialog.vue", "Vue", 0, 0, 0, 0, 0, 366, 0, 0, 0, 0, 4, 370
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/clientInfo/issueCouponDialog.vue", "Vue", 0, 0, 0, 0, 0, 343, 0, 0, 0, 0, 4, 347
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/clientInfo/removeBlackDialog.vue", "Vue", 0, 0, 0, 0, 0, 105, 0, 0, 0, 2, 4, 111
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/clientInfo/scoreListDialog.vue", "Vue", 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 4, 118
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/clientInfo/sendCardDialog.vue", "Vue", 0, 0, 0, 0, 0, 103, 0, 0, 0, 8, 5, 116
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/createCard/createCardDialog.vue", "Vue", 0, 0, 0, 0, 0, 212, 0, 0, 0, 0, 6, 218
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/creditsManage/buyRegularDialog.vue", "Vue", 0, 0, 0, 0, 0, 539, 0, 0, 0, 3, 3, 545
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/creditsManage/chooseProductDialog.vue", "Vue", 0, 0, 0, 0, 0, 181, 0, 0, 0, 8, 3, 192
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/creditsManage/loginRegularDialog.vue", "Vue", 0, 0, 0, 0, 0, 157, 0, 0, 0, 0, 4, 161
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/creditsManage/praiseRegularDialog.vue", "Vue", 0, 0, 0, 0, 0, 297, 0, 0, 0, 0, 4, 301
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/creditsManage/repurchaseRegularDialog.vue", "Vue", 0, 0, 0, 0, 0, 161, 0, 0, 0, 0, 4, 165
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/levelInfo/couponListDialog.vue", "Vue", 0, 0, 0, 0, 0, 128, 0, 0, 0, 4, 3, 135
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/levelInfo/giftListDialog.vue", "Vue", 0, 0, 0, 0, 0, 125, 0, 0, 0, 4, 3, 132
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/levelInfo/levelInfoDialog.vue", "Vue", 0, 0, 0, 0, 0, 131, 0, 0, 0, 0, 4, 135
"/Users/sunshine/git/nrcp/bms/src/views/client/dialogs/levelInfo/redListDialog.vue", "Vue", 0, 0, 0, 0, 0, 135, 0, 0, 0, 19, 3, 157
"/Users/sunshine/git/nrcp/bms/src/views/client/levelInfo.vue", "Vue", 0, 0, 0, 0, 0, 1094, 0, 0, 0, 17, 1, 1112
"/Users/sunshine/git/nrcp/bms/src/views/datum/accessPath.vue", "Vue", 0, 0, 0, 0, 0, 402, 0, 0, 0, 9, 7, 418
"/Users/sunshine/git/nrcp/bms/src/views/datum/commodityTransaction.vue", "Vue", 0, 0, 0, 0, 0, 296, 0, 0, 0, 15, 6, 317
"/Users/sunshine/git/nrcp/bms/src/views/datum/components/apChart.vue", "Vue", 0, 0, 0, 0, 0, 111, 0, 0, 0, 6, 1, 118
"/Users/sunshine/git/nrcp/bms/src/views/datum/components/ct1Table.vue", "Vue", 0, 0, 0, 0, 0, 85, 0, 0, 0, 1, 5, 91
"/Users/sunshine/git/nrcp/bms/src/views/datum/components/ct2Table.vue", "Vue", 0, 0, 0, 0, 0, 117, 0, 0, 0, 1, 3, 121
"/Users/sunshine/git/nrcp/bms/src/views/datum/components/durationChart.vue", "Vue", 0, 0, 0, 0, 0, 90, 0, 0, 0, 10, 3, 103
"/Users/sunshine/git/nrcp/bms/src/views/datum/components/ip1Chart.vue", "Vue", 0, 0, 0, 0, 0, 40, 0, 0, 0, 11, 2, 53
"/Users/sunshine/git/nrcp/bms/src/views/datum/components/ip2Chart.vue", "Vue", 0, 0, 0, 0, 0, 57, 0, 0, 0, 4, 1, 62
"/Users/sunshine/git/nrcp/bms/src/views/datum/components/ip3Chart.vue", "Vue", 0, 0, 0, 0, 0, 68, 0, 0, 0, 5, 1, 74
"/Users/sunshine/git/nrcp/bms/src/views/datum/components/ip4Chart.vue", "Vue", 0, 0, 0, 0, 0, 80, 0, 0, 0, 9, 4, 93
"/Users/sunshine/git/nrcp/bms/src/views/datum/components/pfChart.vue", "Vue", 0, 0, 0, 0, 0, 107, 0, 0, 0, 16, 3, 126
"/Users/sunshine/git/nrcp/bms/src/views/datum/identityProperty.vue", "Vue", 0, 0, 0, 0, 0, 368, 0, 0, 0, 31, 9, 408
"/Users/sunshine/git/nrcp/bms/src/views/datum/memberAnalysis.vue", "Vue", 0, 0, 0, 0, 0, 199, 0, 0, 0, 0, 3, 202
"/Users/sunshine/git/nrcp/bms/src/views/datum/memberConsumption.vue", "Vue", 0, 0, 0, 0, 0, 145, 0, 0, 0, 7, 6, 158
"/Users/sunshine/git/nrcp/bms/src/views/datum/passengerFlow.vue", "Vue", 0, 0, 0, 0, 0, 334, 0, 0, 0, 13, 16, 363
"/Users/sunshine/git/nrcp/bms/src/views/datum/purchaseOrder.vue", "Vue", 0, 0, 0, 0, 0, 338, 0, 0, 0, 8, 6, 352
"/Users/sunshine/git/nrcp/bms/src/views/demo/components/demoChart.vue", "Vue", 0, 0, 0, 0, 0, 100, 0, 0, 0, 6, 1, 107
"/Users/sunshine/git/nrcp/bms/src/views/demo/components/demoMap1.vue", "Vue", 0, 0, 0, 0, 0, 114, 0, 0, 0, 8, 10, 132
"/Users/sunshine/git/nrcp/bms/src/views/demo/components/demoMap2.vue", "Vue", 0, 0, 0, 0, 0, 37, 0, 0, 0, 3, 7, 47
"/Users/sunshine/git/nrcp/bms/src/views/demo/dialogs/demoDialog.vue", "Vue", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 4, 42
"/Users/sunshine/git/nrcp/bms/src/views/demo/helloWorld.vue", "Vue", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 7, 41
"/Users/sunshine/git/nrcp/bms/src/views/demo/helloWorld2.vue", "Vue", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 6, 34
"/Users/sunshine/git/nrcp/bms/src/views/demo/helloWorld3.vue", "Vue", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 6, 40
"/Users/sunshine/git/nrcp/bms/src/views/demo/helloWorld4.vue", "Vue", 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 8, 71
"/Users/sunshine/git/nrcp/bms/src/views/demo/helloWorld5.vue", "Vue", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 5, 30
"/Users/sunshine/git/nrcp/bms/src/views/demo/helloWorld6.vue", "Vue", 0, 0, 0, 0, 0, 44, 0, 0, 0, 9, 8, 61
"/Users/sunshine/git/nrcp/bms/src/views/demo/helloWorld7.vue", "Vue", 0, 0, 0, 0, 0, 63, 0, 0, 0, 3, 10, 76
"/Users/sunshine/git/nrcp/bms/src/views/finance/components/faceSheet.vue", "Vue", 0, 0, 0, 0, 0, 283, 0, 0, 0, 4, 6, 293
"/Users/sunshine/git/nrcp/bms/src/views/finance/components/financeChart.vue", "Vue", 0, 0, 0, 0, 0, 73, 0, 0, 0, 6, 2, 81
